Number Held,Address,Opensea
82,0x12be0d94b4ac654970723e58b50aa06d4f5ba247,https://opensea.io/0x12be0d94b4ac654970723e58b50aa06d4f5ba247
39,0x9801974319497fac69c7d60ca26da684f92d494b,https://opensea.io/0x9801974319497fac69c7d60ca26da684f92d494b
32,0x6916683ab95b955bb73caf8bab92700a2469d758,https://opensea.io/0x6916683ab95b955bb73caf8bab92700a2469d758
29,0x8b2d7b742980ecb08b1d525258ee6aa653838fe0,https://opensea.io/0x8b2d7b742980ecb08b1d525258ee6aa653838fe0
23,0xdb7b6dfd744b775dcf987e3b584516d429d3063f,https://opensea.io/0xdb7b6dfd744b775dcf987e3b584516d429d3063f
22,0xc18797a476efea5d5feaafe1a923020c370e4f21,https://opensea.io/0xc18797a476efea5d5feaafe1a923020c370e4f21
21,0x82fd8a1423854ec4dc2e8ea3ea3ce5a8f075e991,https://opensea.io/0x82fd8a1423854ec4dc2e8ea3ea3ce5a8f075e991
19,0x25fa5049a47ceac14420a2e705ece5c587e305b0,https://opensea.io/0x25fa5049a47ceac14420a2e705ece5c587e305b0
19,0x639b7e62221a8c3430f521d32836f53fae230664,https://opensea.io/0x639b7e62221a8c3430f521d32836f53fae230664
14,0x99f8bda6e02a7a83cca587f4116843db66d9d65b,https://opensea.io/0x99f8bda6e02a7a83cca587f4116843db66d9d65b
14,0xa99f01cb37cf30d6f8e563f8a54cc35839a6fcce,https://opensea.io/0xa99f01cb37cf30d6f8e563f8a54cc35839a6fcce
13,0x94912ccf8976d7c953d6a54ce973019c5740f8f9,https://opensea.io/0x94912ccf8976d7c953d6a54ce973019c5740f8f9
13,0xc929b586f94f8f4e4538630ae90f68cdeb5d0a10,https://opensea.io/0xc929b586f94f8f4e4538630ae90f68cdeb5d0a10
12,0xee34811e1931e1ea50fbde78ea6a1f69599cc8b4,https://opensea.io/0xee34811e1931e1ea50fbde78ea6a1f69599cc8b4
12,0x0a6f3896f60b30f81762bddb640a800fbcd83a29,https://opensea.io/0x0a6f3896f60b30f81762bddb640a800fbcd83a29
10,0xc52cafc7f2bc2ea38e5a10f7f096c0dd61e7f6c7,https://opensea.io/0xc52cafc7f2bc2ea38e5a10f7f096c0dd61e7f6c7
10,0x963f813c612d2241e192839259d63c5dbb66f6c4,https://opensea.io/0x963f813c612d2241e192839259d63c5dbb66f6c4
10,0x07e82aab7e7dc4f231a2cba0de355fd38ad30dfd,https://opensea.io/0x07e82aab7e7dc4f231a2cba0de355fd38ad30dfd
10,0x5e2456412b1ce83a1e424b929bd26fc8b820b8f2,https://opensea.io/0x5e2456412b1ce83a1e424b929bd26fc8b820b8f2
9,0x8d30d6096deeb30b904b4f6f3057ed286a549121,https://opensea.io/0x8d30d6096deeb30b904b4f6f3057ed286a549121
9,0x7f5afc67d4c3ae0182354ea6e785fdeb20150f15,https://opensea.io/0x7f5afc67d4c3ae0182354ea6e785fdeb20150f15
9,0x1aa90a5dc8a53a71826c641a3f687443586a6b2c,https://opensea.io/0x1aa90a5dc8a53a71826c641a3f687443586a6b2c
9,0x6733a55a16aed0d0565b977df59ba2f1f9c3abf8,https://opensea.io/0x6733a55a16aed0d0565b977df59ba2f1f9c3abf8
9,0xfc8cc750a32625d29abcb35b4ad048cdcf05d7aa,https://opensea.io/0xfc8cc750a32625d29abcb35b4ad048cdcf05d7aa
9,0x1b04d7355c9b1620619c0369e17dbbcae30826f5,https://opensea.io/0x1b04d7355c9b1620619c0369e17dbbcae30826f5
9,0xcaf4f119eff64343df2cedb8ad66f857d331d7f7,https://opensea.io/0xcaf4f119eff64343df2cedb8ad66f857d331d7f7
8,0xd178221f778a3f06a8fa98c9804ef68548639514,https://opensea.io/0xd178221f778a3f06a8fa98c9804ef68548639514
