Name,Length,Status,Premium,URL,Registered,Expires,Grace Period Ends,Price Premium Ends
january11th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/77315150489644284653375850883753078044154196930957823258886829588333544111333,2022-04-28 16:56:29,2024-04-28 04:34:53,2024-07-27 04:34:53,2024-08-17 04:34:53
january12th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/31107304254134600762781899479169739407470319412894796425862487180129326989108,2022-04-27 20:29:04,2023-04-28 02:18:16,2023-07-27 02:18:16,2023-08-17 02:18:16
january13th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/38884587165284336464582064890567119247984579139012336615327567809620295901678,2022-04-28 02:42:49,2023-04-28 08:32:01,2023-07-27 08:32:01,2023-08-17 08:32:01
january14th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/9898160489006406452450327011845035436056114276238769938520412546480494315951,2022-04-27 20:06:27,2023-04-28 01:55:39,2023-07-27 01:55:39,2023-08-17 01:55:39
january15th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/104783438351658790371828909137195072512008905985536788394865425233562257771739,2022-04-28 04:39:36,2027-04-28 09:45:36,2027-07-27 09:45:36,2027-08-17 09:45:36
january16th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/24291533154745428167640440803025945576280101329178680778531053924857570254677,2022-04-27 20:44:24,2024-04-27 08:22:48,2024-07-26 08:22:48,2024-08-16 08:22:48
january17th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/7885255313184611845821144715382495321896411141528876993920811753882935913196,2022-04-28 04:39:17,2027-04-28 09:45:17,2027-07-27 09:45:17,2027-08-17 09:45:17
january18th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/65980749933557256301625437703278400874553137793804298187841954796091183986544,2022-04-28 00:35:56,2024-04-27 12:14:20,2024-07-26 12:14:20,2024-08-16 12:14:20
january19th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/46827835040759870500242026061615810767965844180780508963819524181150319163433,2022-04-28 03:08:34,2022-10-31 09:42:39,2023-01-29 09:42:39,2023-02-19 09:42:39
january20th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/85669301065553460514735450449074566622664381098374014347847881640998558947913,2022-04-28 17:49:27,2024-04-28 05:27:51,2024-07-27 05:27:51,2024-08-17 05:27:51
january21st,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/84242189162196799406486323132278555248354036426710641328019438640978375272754,2022-04-28 17:53:41,2024-04-28 05:32:05,2024-07-27 05:32:05,2024-08-17 05:32:05
january22nd,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/55912108766844694436785038262156645609595682605663009799173527074326138697791,2022-04-28 17:58:07,2024-04-28 05:36:31,2024-07-27 05:36:31,2024-08-17 05:36:31
january23rd,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/107270616023071150152779257274992900498829266785945313533693973257917869641062,2022-04-27 22:42:05,2023-04-28 04:31:17,2023-07-27 04:31:17,2023-08-17 04:31:17
january24th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/85516681247196817412341174503389516542989765735779183961138093579620973873556,2022-04-28 04:39:44,2027-04-28 09:45:44,2027-07-27 09:45:44,2027-08-17 09:45:44
january25th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/11109692648378096463844220375113517004310107857328967439984423105748024946980,2022-04-28 17:22:26,2028-04-28 04:17:38,2028-07-27 04:17:38,2028-08-17 04:17:38
january26th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/112697186493964396634020439362391582697638122554359923909202558624240438682380,2022-04-28 17:25:07,2023-04-28 23:14:19,2023-07-27 23:14:19,2023-08-17 23:14:19
january27th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/59979937610835832402730757451132810609672993625036888084718038257803523631743,2022-04-28 04:38:04,2027-04-28 09:44:04,2027-07-27 09:44:04,2027-08-17 09:44:04
january28th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/42521213382234579817717545533486952494707829728468748317148792911239310109260,2022-04-28 02:13:11,2023-04-28 08:02:23,2023-07-27 08:02:23,2023-08-17 08:02:23
january29th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/78493398674596957894205317151713108874924179610847319955392174766199686651812,2022-04-28 17:26:05,2023-04-28 23:15:17,2023-07-27 23:15:17,2023-08-17 23:15:17
january30th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/52883064355321536273636801720117130929653367438531907637109279160875565001279,2022-04-27 23:24:01,2024-04-27 11:02:25,2024-07-26 11:02:25,2024-08-16 11:02:25
january31st,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/47089259780153077538539627416306277479386053635893509008911042094976475137809,2022-04-27 17:29:16,2023-04-27 23:18:28,2023-07-26 23:18:28,2023-08-16 23:18:28
february1st,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/34363629902166798186544778605675689991508365541537091473686190553341176439063,2022-04-27 18:14:31,2023-04-28 00:03:43,2023-07-27 00:03:43,2023-08-17 00:03:43
february2nd,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/43484488252160912788904968704183961637842391528335773905412400730129133605736,2022-04-27 20:32:58,2023-04-28 02:22:10,2023-07-27 02:22:10,2023-08-17 02:22:10
february3rd,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/75704108540990525174913289120197621871914754796760942361273388595091723540661,2022-04-28 17:12:02,2023-04-28 23:01:14,2023-07-27 23:01:14,2023-08-17 23:01:14
february4th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/53564224355336505323540190085959116112324845936909212749447395121260424318549,2022-04-28 18:18:46,2023-04-29 00:07:58,2023-07-28 00:07:58,2023-08-18 00:07:58
february5th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/21157332694529447264138319475282026838381171799261381475641639994538977572596,2022-04-28 16:27:24,2023-04-28 22:16:36,2023-07-27 22:16:36,2023-08-17 22:16:36
february6th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/19779699890046785037133484675640407944944593196374739628426747887004292677340,2022-04-28 17:33:06,2023-04-28 23:22:18,2023-07-27 23:22:18,2023-08-17 23:22:18
february7th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/27727030295660618923866152002625005624498178783833615976119216565887491442849,2022-04-28 17:54:21,2024-04-28 05:32:45,2024-07-27 05:32:45,2024-08-17 05:32:45
february8th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/100264529177057540898609947375423921941136349666523289758174401075788422279947,2022-04-27 19:38:43,2024-04-27 07:17:07,2024-07-26 07:17:07,2024-08-16 07:17:07
february9th,11,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/61570092471021872130833178923219850310020687267091974798935148409674073089809,2022-04-28 18:19:39,2023-04-29 00:08:51,2023-07-28 00:08:51,2023-08-18 00:08:51
february10th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/101972368265064306522130604238834232029441825695731749462564351912451749962759,2022-04-28 19:26:24,2023-04-29 01:15:36,2023-07-28 01:15:36,2023-08-18 01:15:36
february11th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/97830106137434722109802643668322771477055212397601491456160988237991150758447,2022-04-28 05:09:40,2023-04-28 10:58:52,2023-07-27 10:58:52,2023-08-17 10:58:52
february12th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/66342289016423426049073117901247778060295136193318447495876216457531243426810,2022-04-28 19:49:56,2023-04-29 01:39:08,2023-07-28 01:39:08,2023-08-18 01:39:08
february13th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/76831492468249490498150468158378052815408586698647310068348481395116147388332,2022-04-27 17:40:56,2023-04-27 23:30:08,2023-07-26 23:30:08,2023-08-16 23:30:08
february14th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/41470014669967205334130645450910948647816780098665132312559622977819560765648,2022-04-26 23:54:41,2027-04-27 05:00:41,2027-07-26 05:00:41,2027-08-16 05:00:41
february15th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/18370411757046792823662173929441350994677174256854362381113175253270660127618,2022-04-28 02:04:07,2024-04-27 13:42:31,2024-07-26 13:42:31,2024-08-16 13:42:31
february16th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/59408787330790557738204993465966931206431607358274015641057817316483050677377,2022-04-27 23:40:55,2025-04-27 17:08:31,2025-07-26 17:08:31,2025-08-16 17:08:31
february17th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/98287845377288710549487645933701242560913464746320833393088051525540597199393,2022-04-28 17:09:38,2023-04-28 22:58:50,2023-07-27 22:58:50,2023-08-17 22:58:50
february18th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/1969794068699858446997308472320774059269363504369023794749098003962132799289,2022-04-28 17:03:34,2023-04-28 22:52:46,2023-07-27 22:52:46,2023-08-17 22:52:46
february19th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/113443429014011568096979043333751087558154061477004022786179684570365073781841,2022-04-28 17:43:21,2023-04-28 23:32:33,2023-07-27 23:32:33,2023-08-17 23:32:33
february20th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/104443929153815121235341956548528920864925630634148015797128644152374642994326,2022-04-28 17:41:09,2023-04-28 23:30:21,2023-07-27 23:30:21,2023-08-17 23:30:21
february21st,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/75879389049650871011925551898964351819545252197727812954964907858636746261729,2022-04-27 22:50:50,2024-04-27 10:29:14,2024-07-26 10:29:14,2024-08-16 10:29:14
february22nd,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/70153954139590906621380368145152618514377691984748871904063252778200543494008,2022-04-27 17:08:02,2024-04-27 04:46:26,2024-07-26 04:46:26,2024-08-16 04:46:26
february23rd,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/64069822938195725625393962571333771672610187619299890779994365050992186533028,2022-04-28 17:21:27,2023-04-28 23:10:39,2023-07-27 23:10:39,2023-08-17 23:10:39
february24th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/6077921139901072877476000523037029492443391851150744095640886474011342846852,2022-04-28 18:50:59,2024-04-28 06:29:23,2024-07-27 06:29:23,2024-08-17 06:29:23
february25th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/28489667959768097386707623330732150556560643419751628691891779111721859671855,2022-04-28 17:23:17,2023-04-28 23:12:29,2023-07-27 23:12:29,2023-08-17 23:12:29
february26th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/70022665953298217060715082731828565091922491782796336235591960171803574028921,2022-04-27 20:12:40,2023-04-28 02:01:52,2023-07-27 02:01:52,2023-08-17 02:01:52
february27th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/35773623828649904355604889278098340987191865524259245731602761658066976253376,2022-04-28 17:14:42,2023-04-28 23:03:54,2023-07-27 23:03:54,2023-08-17 23:03:54
february28th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/52776109036980500219784113674629373348225545709595198521309025640986100460889,2022-04-27 20:06:26,2023-04-28 01:55:38,2023-07-27 01:55:38,2023-08-17 01:55:38
february29th,12,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/57097432615648540074919545786697870773981269150193584966437467093173416828847,2022-04-27 16:18:04,2023-04-27 22:07:16,2023-07-26 22:07:16,2023-08-16 22:07:16
march1st,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/86454359621296941210579253349549766111857238784797335739132476181531701601645,2022-04-27 18:10:29,2023-04-27 23:59:41,2023-07-26 23:59:41,2023-08-16 23:59:41
march2nd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/99146861507673479172899983820064183286005957517702881707814797054372881180512,2022-04-27 21:05:04,2023-04-28 02:54:16,2023-07-27 02:54:16,2023-08-17 02:54:16
march3rd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/61683191930213719069611534424398947927985288824758675331539631107873355704788,2022-04-28 00:05:35,2023-04-28 05:54:47,2023-07-27 05:54:47,2023-08-17 05:54:47
march4th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/99750996114569822132192380833591650682151229719650554291084598571208359244882,2022-04-28 17:07:55,2023-04-28 22:57:07,2023-07-27 22:57:07,2023-08-17 22:57:07
march5th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/94004828455931215328835379963389953506447922598204667823058798690129492142955,2022-04-27 20:07:26,2023-04-28 01:56:38,2023-07-27 01:56:38,2023-08-17 01:56:38
march6th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/53127509254576330167801492616864085839458869832250716782589793272262668633330,2022-04-27 21:09:35,2023-04-28 02:58:47,2023-07-27 02:58:47,2023-08-17 02:58:47
march7th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/96135850496265995862086962743116175004054225870229016927074815006927465112855,2022-04-28 17:14:59,2023-04-28 23:04:11,2023-07-27 23:04:11,2023-08-17 23:04:11
march8th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/49241121367357471370616592400059391720468247418942023959714623427817612544234,2022-03-09 06:17:02,2025-03-08 23:44:38,2025-06-06 23:44:38,2025-06-27 23:44:38
march9th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/106281811205139211117513941017122341544571553992873288727816147232146438104849,2022-04-27 23:46:43,2024-04-27 11:25:07,2024-07-26 11:25:07,2024-08-16 11:25:07
march10th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/81308837695853363305905771408661708275796668344730870931837408209168346666778,2022-04-28 16:30:48,2024-04-28 04:09:12,2024-07-27 04:09:12,2024-08-17 04:09:12
march11th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/20712006746840445663261361072488640231369182590117825690381436033660988435844,2022-04-28 17:42:56,2024-04-28 05:21:20,2024-07-27 05:21:20,2024-08-17 05:21:20
march12th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/27913989529805014806436956447578729483863637616371141834217013931179325498954,2022-04-28 17:24:32,2023-04-28 23:13:44,2023-07-27 23:13:44,2023-08-17 23:13:44
march13th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/113484477759410969741395327783898033955041165139784407960759686984433577728376,2022-04-28 17:45:51,2024-04-28 05:24:15,2024-07-27 05:24:15,2024-08-17 05:24:15
march14th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/67628593494977188620959388555271462738551863591741174465968360501457772603208,2022-04-27 20:31:32,2023-04-28 02:20:44,2023-07-27 02:20:44,2023-08-17 02:20:44
march15th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/35870202962966302697135263277505264740658950261596559943788199645922798085260,2022-04-28 04:18:49,2023-04-28 10:08:01,2023-07-27 10:08:01,2023-08-17 10:08:01
march16th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/22827603381228171762684900049325980369297515405324507432921739908928579829537,2022-04-28 19:41:19,2023-04-29 01:30:31,2023-07-28 01:30:31,2023-08-18 01:30:31
march17th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/86168514135573128921578775746310906673775472233667556390592271457691598242160,2022-04-27 21:08:22,2023-04-28 02:57:34,2023-07-27 02:57:34,2023-08-17 02:57:34
march18th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/53024561101474388133028713721688765770148506711467434741834306169875408554476,2022-04-28 02:37:31,2024-04-27 14:15:55,2024-07-26 14:15:55,2024-08-16 14:15:55
march19th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/70672539494539909247664949741013083231791956216116992982880864564487953377769,2022-04-27 20:40:05,2024-04-27 08:18:29,2024-07-26 08:18:29,2024-08-16 08:18:29
march20th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/71564092954452431647091980687857831229340792219177280173550722736844070315918,2022-04-28 17:08:52,2027-04-28 22:14:52,2027-07-27 22:14:52,2027-08-17 22:14:52
march21st,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/79730751379614512324794885902406586588006924764866487007822096314718235280337,2022-04-27 20:22:01,2024-04-27 08:00:25,2024-07-26 08:00:25,2024-08-16 08:00:25
march22nd,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/66976329638164714221626483314063879856792997085403003617269190690229925884345,2022-04-28 18:26:18,2023-04-29 00:15:30,2023-07-28 00:15:30,2023-08-18 00:15:30
march23rd,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/90853204672081092441123175066377050487793827253194569167998461238439241826764,2022-04-28 17:26:06,2023-04-28 23:15:18,2023-07-27 23:15:18,2023-08-17 23:15:18
march24th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/58656044052854534188125884246020356752169638046356599392003859585523772049791,2022-04-27 18:38:38,2025-04-27 12:06:14,2025-07-26 12:06:14,2025-08-16 12:06:14
march25th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/80817165954834909792732483435593563956850212296438084003138744670428562843666,2022-04-28 19:02:36,2023-04-29 00:51:48,2023-07-28 00:51:48,2023-08-18 00:51:48
march26th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/9881595933052197757405507876932479632619650895396110211316842689139749453142,2022-04-28 04:35:54,2027-04-28 09:41:54,2027-07-27 09:41:54,2027-08-17 09:41:54
march27th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/5026915368316473356694287391635541588541895124351114933176016408133236374053,2022-04-28 04:37:21,2027-04-28 09:43:21,2027-07-27 09:43:21,2027-08-17 09:43:21
march28th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/88102192556979860830972057018487877292247512935818296390603189081885590279674,2022-04-28 17:49:27,2024-04-28 05:27:51,2024-07-27 05:27:51,2024-08-17 05:27:51
march29th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/13865736769941324851938678569232033559412918467178939565207088022362452222643,2022-04-27 20:43:19,2023-04-28 02:32:31,2023-07-27 02:32:31,2023-08-17 02:32:31
march30th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/52666689760373693879614403391705721455417389741965234918663117460126616425792,2022-04-27 21:12:53,2023-04-28 03:02:05,2023-07-27 03:02:05,2023-08-17 03:02:05
march31st,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/105869681618959714417792373588188930709939901607192276502739971702048697136350,2022-04-28 17:38:55,2024-04-28 05:17:19,2024-07-27 05:17:19,2024-08-17 05:17:19
april1st,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/20617702214903596975156892320155856963170637769430765311471254201940040276170,2022-04-27 12:46:52,2023-04-27 18:36:04,2023-07-26 18:36:04,2023-08-16 18:36:04
april2nd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/31486171853962063989185627910342178524385633981428359051509982595707169865503,2022-04-27 20:43:19,2023-04-28 02:32:31,2023-07-27 02:32:31,2023-08-17 02:32:31
april3rd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/96292291215039079171622489815267949959532984685706752510692342225810594692477,2022-04-28 00:31:49,2024-04-27 12:10:13,2024-07-26 12:10:13,2024-08-16 12:10:13
april4th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/114387446110179752120228805816467269878783979165850902451542524067804332410656,2022-04-27 23:41:43,2023-04-28 05:30:55,2023-07-27 05:30:55,2023-08-17 05:30:55
april5th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/68077827221208657249490524318991481990491742038692478092824090945799311891087,2022-04-27 17:37:22,2023-04-27 23:26:34,2023-07-26 23:26:34,2023-08-16 23:26:34
april6th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/46817248172589414161218207956375806623220701630762109035223701031438634230983,2022-04-28 01:01:42,2024-04-27 12:40:06,2024-07-26 12:40:06,2024-08-16 12:40:06
april7th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/38126497321741143817156101046167002829569296498795628885823142446565516669473,2022-04-28 18:07:20,2023-04-28 23:56:32,2023-07-27 23:56:32,2023-08-17 23:56:32
april8th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/81086003849562350309823323157246233269544397418536632861962798531670110050590,2022-04-28 01:03:03,2024-04-27 12:41:27,2024-07-26 12:41:27,2024-08-16 12:41:27
april9th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/52401268450719380778186659871247085227395750382540180637529170643497485238311,2022-04-28 04:26:42,2023-04-28 10:15:54,2023-07-27 10:15:54,2023-08-17 10:15:54
april10th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/67881562657239272870075612277172731473259655004163818330025688975233396675455,2022-04-27 13:10:23,2023-04-27 18:59:35,2023-07-26 18:59:35,2023-08-16 18:59:35
april11th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/13393369880647638700000596578254195779759926273707481680224030480774289175112,2022-04-28 17:49:56,2025-04-28 11:17:32,2025-07-27 11:17:32,2025-08-17 11:17:32
