Name,Current Owner,Length,Status,Premium,URL,Created,Registered,Expires,Grace Period Ends,Price Premium Ends
11-1,0x1ecd88d5d96efd2cd8a4d2f35bfb67f8ea61a567,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/14070070458706268993074716999476836045210429294347720799288332911508399994422,2022-04-30 01:07:41,2022-04-30 01:07:41,2023-04-30 06:56:53,2023-07-29 06:56:53,2023-08-19 06:56:53
11-2,0x24e6d835f23b9716af984f6604625c6b074015cd,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/93489599126886389621750382473866513204405504486098917362681627575506587758373,2022-04-30 07:11:12,2022-04-30 07:11:12,2023-04-30 13:00:24,2023-07-29 13:00:24,2023-08-19 13:00:24
11-3,0x583ae442a93b098bbc0556a5e4d892c66aea6b47,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/89755373922456605510765933120057670697681318780026687855219525008695753566347,2022-05-03 03:08:13,2022-05-03 03:08:13,2022-05-31 06:06:18,2022-08-29 06:06:18,2022-09-19 06:06:18
11-4,0x583ae442a93b098bbc0556a5e4d892c66aea6b47,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/88180051776449529731559050433337173739394299196237641572473849012397883264430,2022-05-03 03:08:48,2022-05-03 03:08:48,2022-05-31 06:06:53,2022-08-29 06:06:53,2022-09-19 06:06:53
11-5,0xbec70442fe0776c57584833e710660978893cf79,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/79908919761110878580474782167652763342577966808631875958976710915349757103082,2022-05-10 19:23:44,2022-05-10 19:23:44,2022-06-07 22:21:49,2022-09-05 22:21:49,2022-09-26 22:21:49
11-6,0x29dab1220d2083377d7c2f5891533d605ea56e50,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/86320466792729063846524523153807069566773947351701508596084965653019332198234,2022-05-10 19:48:10,2022-05-10 19:48:10,2022-06-07 22:46:15,2022-09-05 22:46:15,2022-09-26 22:46:15
11-7,0x2e3432c08ec50121ca71d97dabe18d5f5f65b945,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/34464029420215904113659608462588139799438655363262214331812549943565095159473,2022-05-03 07:51:41,2022-05-03 07:51:41,2023-05-03 13:40:53,2023-08-01 13:40:53,2023-08-22 13:40:53
11-8,0x24e6d835f23b9716af984f6604625c6b074015cd,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/40775744363853751592081531111505509470643604690025282027713925194375030177333,2022-04-30 07:02:14,2022-04-30 07:02:14,2023-04-30 12:51:26,2023-07-29 12:51:26,2023-08-19 12:51:26
11-9,0xe118f02ef3034b75651ad0a7ecc19f41dae100a5,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/28043757961201001580581080282888232708144267719755997986321291911736426614649,2022-04-30 14:04:47,2022-04-30 14:04:47,2022-08-18 03:49:32,2022-11-16 03:49:32,2022-12-07 03:49:32
12-0,0x67227122ae53e919ec48d89a3657017f54b1ac38,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/23101577649916029312140810281286989626788602802225178911186574078417567321644,2022-04-30 11:59:46,2022-04-30 11:59:46,2022-05-28 14:57:51,2022-08-26 14:57:51,2022-09-16 14:57:51
12-1,0x24e6d835f23b9716af984f6604625c6b074015cd,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/108553307365532771606714058939313443142947479827381656311709965486588408336210,2022-04-30 06:52:08,2022-04-30 06:52:08,2023-04-30 12:41:20,2023-07-29 12:41:20,2023-08-19 12:41:20
12-2,0x1e93441fe945e7ab2cef198a2f51e0135e2ccf43,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/40181261652957632220347427239297486086076554539828179823843717988103228534435,2022-04-30 11:25:18,2022-04-30 11:25:18,2023-04-30 17:14:30,2023-07-29 17:14:30,2023-08-19 17:14:30
12-3,0x9cb6b959771132330c1a30e51957a046cad01921,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/8186736633942257976102329433776985732545468584263301418694557261594884861304,2022-04-29 21:42:51,2022-04-29 21:42:51,2022-06-05 10:17:46,2022-09-03 10:17:46,2022-09-24 10:17:46
12-4,0x1de1a6ae33772932b99d6a2937977a47fffb7cb7,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/40087106803707664920052306578785850222708564492297219059970554339147923802189,2022-05-10 20:42:13,2022-05-10 20:42:13,2022-06-07 23:40:18,2022-09-05 23:40:18,2022-09-26 23:40:18
12-5,0x583ae442a93b098bbc0556a5e4d892c66aea6b47,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/51798455720874943735227074105481885012894722601327812164451871703812971770121,2022-05-03 03:04:03,2022-05-03 03:04:03,2022-05-31 06:02:08,2022-08-29 06:02:08,2022-09-19 06:02:08
12-6,0x87b37f4472af926df74f799cfcc5735bea4a7f00,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/67389799619303672310411907766138434332089858078927668633424391806557007119367,2022-05-10 18:30:59,2022-05-10 18:30:59,2023-05-11 00:20:11,2023-08-09 00:20:11,2023-08-30 00:20:11
12-7,0x2e4b60a467a5ba28f82943977b5d0b7873f63905,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/84063932044989777974825658607322507745861385116048801547810357042996084655478,2022-05-10 20:44:02,2022-05-10 20:44:02,2022-06-07 23:42:07,2022-09-05 23:42:07,2022-09-26 23:42:07
12-8,0x24e6d835f23b9716af984f6604625c6b074015cd,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/34736223971844680699561043894008679087980962283558853807033834858959264220295,2022-04-30 07:06:22,2022-04-30 07:06:22,2023-04-30 12:55:34,2023-07-29 12:55:34,2023-08-19 12:55:34
12-9,0xe977546a58f279b24d044388bcc4bc8d21596132,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/30326901213793011064257746866039263947612098871362890174231874570345287154564,2022-05-10 20:50:31,2022-05-10 20:50:31,2022-06-09 02:06:27,2022-09-07 02:06:27,2022-09-28 02:06:27
13-0,0x90936cffe82e9e42c5ebe0defa95f9b70c6214bd,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/112149808076028709263868340830591729239183345892467671596177514991597965028477,2022-05-02 16:17:44,2022-05-02 16:17:44,2023-05-02 22:06:56,2023-07-31 22:06:56,2023-08-21 22:06:56
13-1,0x24e6d835f23b9716af984f6604625c6b074015cd,4,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/98305626962571945620946760165232163706805428051681986229613439152668101596611,2022-04-30 06:53:03,2022-04-30 06:53:03,2023-04-30 12:42:15,2023-07-29 12:42:15,2023-08-19 12:42:15
