Number Held,Address,Opensea
13,0xe68e8cc7ff772b026c062b9cc28246676d044947,https://opensea.io/0xe68e8cc7ff772b026c062b9cc28246676d044947
13,0x2e8abfe042886e4938201101a63730d04f160a82,https://opensea.io/0x2e8abfe042886e4938201101a63730d04f160a82
12,0x997e135e96114c0e84ffc58754552368e4abf329,https://opensea.io/0x997e135e96114c0e84ffc58754552368e4abf329
11,0x52de12ab7b4c3efe563ecb1ce92957cd26519b6e,https://opensea.io/0x52de12ab7b4c3efe563ecb1ce92957cd26519b6e
10,0x57e6dc2834aa26e884ef12574cfc16a64e286364,https://opensea.io/0x57e6dc2834aa26e884ef12574cfc16a64e286364
9,0xddd3964d75d59b6b6d5c31eb313bba5ebf076364,https://opensea.io/0xddd3964d75d59b6b6d5c31eb313bba5ebf076364
8,0x0d152037e00952094f02950da8861cf836806091,https://opensea.io/0x0d152037e00952094f02950da8861cf836806091
8,0xa7de347a9ead148d6cc0d9b47c05e79e3455d2db,https://opensea.io/0xa7de347a9ead148d6cc0d9b47c05e79e3455d2db
7,0x140ef05a724ca161d49ffe8d97d35571289fa5c4,https://opensea.io/0x140ef05a724ca161d49ffe8d97d35571289fa5c4
7,0x71e91a32600e35d69aa2ee23750d1d8b4be6d2c4,https://opensea.io/0x71e91a32600e35d69aa2ee23750d1d8b4be6d2c4
7,0x5807a8b404c71cf22eb0bac2e5f2a6c202ebe0a1,https://opensea.io/0x5807a8b404c71cf22eb0bac2e5f2a6c202ebe0a1
7,0x06eb22d5ba034ef08c5678e945f7998d44610451,https://opensea.io/0x06eb22d5ba034ef08c5678e945f7998d44610451
7,0x4c74c24dcf82dbbc8292756564f6e50c563b3e24,https://opensea.io/0x4c74c24dcf82dbbc8292756564f6e50c563b3e24
6,0xbf670478a836cd08bbe64f98a835348ac1285c58,https://opensea.io/0xbf670478a836cd08bbe64f98a835348ac1285c58
5,0x32d90d471f143b055d5db72be9647e2be8d8f5eb,https://opensea.io/0x32d90d471f143b055d5db72be9647e2be8d8f5eb
5,0x4b450007057a0c3cd0da74a54a0c0c293ca954c4,https://opensea.io/0x4b450007057a0c3cd0da74a54a0c0c293ca954c4
5,0x568b47030b2bff3e49fbfc7f1ec5e270de0a28a6,https://opensea.io/0x568b47030b2bff3e49fbfc7f1ec5e270de0a28a6
5,0xcfe7321fd5aca6912694ecf85d41617e0d884fdc,https://opensea.io/0xcfe7321fd5aca6912694ecf85d41617e0d884fdc
5,0x20ad72345787d41b5f90d93476e2c501b851998e,https://opensea.io/0x20ad72345787d41b5f90d93476e2c501b851998e
5,0xe4301fb7545dae866e3e65166269cb7cdfcee626,https://opensea.io/0xe4301fb7545dae866e3e65166269cb7cdfcee626
4,0x5391e52ea46e33896a4f146a0dc4db1703f18f07,https://opensea.io/0x5391e52ea46e33896a4f146a0dc4db1703f18f07
4,0x91a53777e894ca4872cda89d11f47a04308ab2ae,https://opensea.io/0x91a53777e894ca4872cda89d11f47a04308ab2ae
3,0x0000000000000000000000000000000000000000,https://opensea.io/0x0000000000000000000000000000000000000000
3,0x6f0a3cff9514bae0b86ac300e72a1b9986074b35,https://opensea.io/0x6f0a3cff9514bae0b86ac300e72a1b9986074b35
3,0x3f8aa737d2de6b9c3955582d862d34eaa94e42bc,https://opensea.io/0x3f8aa737d2de6b9c3955582d862d34eaa94e42bc
3,0x82eb45562f991329ed2867f43fc60f0ba52c3dab,https://opensea.io/0x82eb45562f991329ed2867f43fc60f0ba52c3dab
3,0x3e6eb66bfd1046a7ff89a50b26ef6b88af33c317,https://opensea.io/0x3e6eb66bfd1046a7ff89a50b26ef6b88af33c317
3,0x00e8cccc36d1423324d73c45a2a1d94844cc5003,https://opensea.io/0x00e8cccc36d1423324d73c45a2a1d94844cc5003
3,0x915907a1d787bb3f447ffba80c78a0e507321f1a,https://opensea.io/0x915907a1d787bb3f447ffba80c78a0e507321f1a
3,0x4e8ed6b5f603ab93478baf9c5be961528246a627,https://opensea.io/0x4e8ed6b5f603ab93478baf9c5be961528246a627
3,0x3c0c4a274f7dbf1b69b41c7db84183ff25c9aa5c,https://opensea.io/0x3c0c4a274f7dbf1b69b41c7db84183ff25c9aa5c
3,0x0be71929d5e52446eba3cf54feeda7f564a71745,https://opensea.io/0x0be71929d5e52446eba3cf54feeda7f564a71745
3,0x23e3619a8db34cf84c3a48ac08cb851dbe2f87a3,https://opensea.io/0x23e3619a8db34cf84c3a48ac08cb851dbe2f87a3
2,0x52cc79276ee6f36ad9cb1a4504a6c6446b8a3699,https://opensea.io/0x52cc79276ee6f36ad9cb1a4504a6c6446b8a3699
2,0xc56b94d4f3ce88ed79b1bcab6002a25cbb293eb3,https://opensea.io/0xc56b94d4f3ce88ed79b1bcab6002a25cbb293eb3
2,0x98717560d065dba4f8c259b9d079818489ad65c2,https://opensea.io/0x98717560d065dba4f8c259b9d079818489ad65c2
2,0xe7aa10461c9c63242f121d3ec26d1d014624c9da,https://opensea.io/0xe7aa10461c9c63242f121d3ec26d1d014624c9da
2,0xc22e7d56806ab04be8d0b6ba6a670bd0bceea9d4,https://opensea.io/0xc22e7d56806ab04be8d0b6ba6a670bd0bceea9d4
2,0xaed29c5ac2761cb273d78bb21fc95fd2879c7194,https://opensea.io/0xaed29c5ac2761cb273d78bb21fc95fd2879c7194
2,0x0109731b26b26b33de264dce92c8c7aa882da613,https://opensea.io/0x0109731b26b26b33de264dce92c8c7aa882da613
2,0x6488ea4a5177adc1b150bb7c13944ed3ab6a85a6,https://opensea.io/0x6488ea4a5177adc1b150bb7c13944ed3ab6a85a6
2,0xe5501bc2b0df6d0d7daafc18d2ef127d9e612963,https://opensea.io/0xe5501bc2b0df6d0d7daafc18d2ef127d9e612963
2,0x7524e3f31dc8d45f79ae64fa57e408024fb96b20,https://opensea.io/0x7524e3f31dc8d45f79ae64fa57e408024fb96b20
2,0x93ba7270e99ebd28119b44a537229b8283c6bf85,https://opensea.io/0x93ba7270e99ebd28119b44a537229b8283c6bf85
2,0xae3c9636de4005cb1a0c3aa94e53152a60330388,https://opensea.io/0xae3c9636de4005cb1a0c3aa94e53152a60330388
2,0x5509526849dfd2e951dbb5a31791bca7f969f3ea,https://opensea.io/0x5509526849dfd2e951dbb5a31791bca7f969f3ea
2,0x55687e2fb17114efc50217c68a591b35b6bddece,https://opensea.io/0x55687e2fb17114efc50217c68a591b35b6bddece
2,0x3a4e2daa0a7ca4d761c11659f00522df5213ff58,https://opensea.io/0x3a4e2daa0a7ca4d761c11659f00522df5213ff58
2,0x9df705a693ab04fac418afd99eb2507b2bf66e1b,https://opensea.io/0x9df705a693ab04fac418afd99eb2507b2bf66e1b
2,0x46a23c478361357400c459e3ff44e5e95b7ca169,https://opensea.io/0x46a23c478361357400c459e3ff44e5e95b7ca169
2,0x44cbaadc5936e7e5d72d674e089c871087b4e4a9,https://opensea.io/0x44cbaadc5936e7e5d72d674e089c871087b4e4a9
2,0x2ea859e47c5c78fa830033786bfdee7bf8f23d25,https://opensea.io/0x2ea859e47c5c78fa830033786bfdee7bf8f23d25
2,0x97e7f2225eb809871461b4833a80020e2c185ad3,https://opensea.io/0x97e7f2225eb809871461b4833a80020e2c185ad3
2,0x0b22da9cbef4ef2db6ea51db330292e8556292c0,https://opensea.io/0x0b22da9cbef4ef2db6ea51db330292e8556292c0
2,0xa8b4756959e1192042fc2a8a103dfe2bddf128e8,https://opensea.io/0xa8b4756959e1192042fc2a8a103dfe2bddf128e8
2,0x0fc5820f2e6e80adf81c10dfe5c7f9a40e1eb482,https://opensea.io/0x0fc5820f2e6e80adf81c10dfe5c7f9a40e1eb482
2,0x92ad0dd3f0ef82c037706c37307d07d458feb47b,https://opensea.io/0x92ad0dd3f0ef82c037706c37307d07d458feb47b
2,0x8204ec3b6b7597f37b9cdec440a93dcaf1f711d9,https://opensea.io/0x8204ec3b6b7597f37b9cdec440a93dcaf1f711d9
2,0xb42a0e88f7ccb0fa119e9d3ad79cbb0630da9c2b,https://opensea.io/0xb42a0e88f7ccb0fa119e9d3ad79cbb0630da9c2b
2,0xfb7646c6dd3c41f3d56bc28c2f5daa9384607a7d,https://opensea.io/0xfb7646c6dd3c41f3d56bc28c2f5daa9384607a7d
2,0xad25ee99f3ef96f3f35cce5c3716edafaeda7e5f,https://opensea.io/0xad25ee99f3ef96f3f35cce5c3716edafaeda7e5f
2,0xf532974ed28f7a89a451a91f8c692b61f34f1ef4,https://opensea.io/0xf532974ed28f7a89a451a91f8c692b61f34f1ef4
2,0x8b21033337a7066bcff10fe0b3ca2a9da1c58a1d,https://opensea.io/0x8b21033337a7066bcff10fe0b3ca2a9da1c58a1d
2,0x69c4486803c60fd263dd61bb5f269bcfb815a7bd,https://opensea.io/0x69c4486803c60fd263dd61bb5f269bcfb815a7bd
