Number Held,Address,Opensea
301,0x009fde04525832da85a240d68c82421ca249a5b8,https://opensea.io/0x009fde04525832da85a240d68c82421ca249a5b8
87,0x0000000000000000000000000000000000000000,https://opensea.io/0x0000000000000000000000000000000000000000
81,0xf14955b6f701a4bfd422dcc324cf1f4b5a466265,https://opensea.io/0xf14955b6f701a4bfd422dcc324cf1f4b5a466265
78,0xaa0ea472b51ae4c5f77d50de5c91cbd932120b96,https://opensea.io/0xaa0ea472b51ae4c5f77d50de5c91cbd932120b96
59,0xaa96a50a2f67111262fe24576bd85bb56ec65016,https://opensea.io/0xaa96a50a2f67111262fe24576bd85bb56ec65016
45,0xf5f700e1912b93ad09597bfa22484e01c0035b04,https://opensea.io/0xf5f700e1912b93ad09597bfa22484e01c0035b04
39,0x1b37c163ea869235e043849c8496c891a9750d7a,https://opensea.io/0x1b37c163ea869235e043849c8496c891a9750d7a
36,0xc3baa0fa5f21af0157548bebf57028516fca7a71,https://opensea.io/0xc3baa0fa5f21af0157548bebf57028516fca7a71
33,0x449ab4437c8a41fad0a91885a5905fd36f408a0a,https://opensea.io/0x449ab4437c8a41fad0a91885a5905fd36f408a0a
33,0xc67247454e720328714c4e17bec7640572657bee,https://opensea.io/0xc67247454e720328714c4e17bec7640572657bee
30,0xdc784458e2516a9d0531509f784dcf21983a60d7,https://opensea.io/0xdc784458e2516a9d0531509f784dcf21983a60d7
28,0xbb46be602d82f3209b6392130b5bbd40d78df339,https://opensea.io/0xbb46be602d82f3209b6392130b5bbd40d78df339
26,0xe2faa63f2351c6f2b88659f2fffc2167172d329a,https://opensea.io/0xe2faa63f2351c6f2b88659f2fffc2167172d329a
25,0x32d90d471f143b055d5db72be9647e2be8d8f5eb,https://opensea.io/0x32d90d471f143b055d5db72be9647e2be8d8f5eb
23,0x5807a8b404c71cf22eb0bac2e5f2a6c202ebe0a1,https://opensea.io/0x5807a8b404c71cf22eb0bac2e5f2a6c202ebe0a1
23,0x1365941efa2e05571186cc451c1e0a6f0fe5bde6,https://opensea.io/0x1365941efa2e05571186cc451c1e0a6f0fe5bde6
20,0xd714d65990ccb5272dc9dfe29f7365f55768cf8e,https://opensea.io/0xd714d65990ccb5272dc9dfe29f7365f55768cf8e
19,0x7265a60acaeaf3a5e18e10bc1128e72f27b2e176,https://opensea.io/0x7265a60acaeaf3a5e18e10bc1128e72f27b2e176
19,0xab48edd90bdf367d326d827758bacd2460c59d17,https://opensea.io/0xab48edd90bdf367d326d827758bacd2460c59d17
19,0x260393e86246520d5fb4cc80f3533cc1a04d28be,https://opensea.io/0x260393e86246520d5fb4cc80f3533cc1a04d28be
19,0xdb47eb5d158a0161108e5a91543ea473d500db2f,https://opensea.io/0xdb47eb5d158a0161108e5a91543ea473d500db2f
18,0x140ef05a724ca161d49ffe8d97d35571289fa5c4,https://opensea.io/0x140ef05a724ca161d49ffe8d97d35571289fa5c4
17,0xe2ca7390e76c5a992749bb622087310d2e63ca29,https://opensea.io/0xe2ca7390e76c5a992749bb622087310d2e63ca29
17,0xd9c61c6a41cb78ee8124111be112d352a7cf13c1,https://opensea.io/0xd9c61c6a41cb78ee8124111be112d352a7cf13c1
17,0x3e56923ad6d976d59d4408020078904ff5e1336f,https://opensea.io/0x3e56923ad6d976d59d4408020078904ff5e1336f
17,0xf326cf4a8bdc97ffd29e8a2bb2817cc0ceef8c31,https://opensea.io/0xf326cf4a8bdc97ffd29e8a2bb2817cc0ceef8c31
16,0x000f16ca1e73a0b6b10e1ed4cc5f8232336c1482,https://opensea.io/0x000f16ca1e73a0b6b10e1ed4cc5f8232336c1482
16,0x2aecbc133f54833eb843a8242b9daff614fff68e,https://opensea.io/0x2aecbc133f54833eb843a8242b9daff614fff68e
16,0xf990a99db5d06da65516d2ee645e3b689b40476e,https://opensea.io/0xf990a99db5d06da65516d2ee645e3b689b40476e
15,0x16ae9b67be5d59fcb2fddea5b3208943e63a5af3,https://opensea.io/0x16ae9b67be5d59fcb2fddea5b3208943e63a5af3
15,0xda0ba999a5764711fa922d45c6ebdc38f2f1e4c3,https://opensea.io/0xda0ba999a5764711fa922d45c6ebdc38f2f1e4c3
15,0xdc8d255e709edf2ed2622b2691e8ed9a71abb59e,https://opensea.io/0xdc8d255e709edf2ed2622b2691e8ed9a71abb59e
15,0x516f381d6c94110cde63f3266b779065525096f7,https://opensea.io/0x516f381d6c94110cde63f3266b779065525096f7
15,0x66b743af8bb7bf98ac6854265636774f77b3ecb2,https://opensea.io/0x66b743af8bb7bf98ac6854265636774f77b3ecb2
14,0xea23ac45b17ff55d45f841aee07c006a62085d7d,https://opensea.io/0xea23ac45b17ff55d45f841aee07c006a62085d7d
14,0xddd3964d75d59b6b6d5c31eb313bba5ebf076364,https://opensea.io/0xddd3964d75d59b6b6d5c31eb313bba5ebf076364
14,0x54e80390434b8bfcabc823e9656c57d018c1dc77,https://opensea.io/0x54e80390434b8bfcabc823e9656c57d018c1dc77
13,0x8f51f2bdbaa3a10ae0fac783ab7ec86cfb11ae58,https://opensea.io/0x8f51f2bdbaa3a10ae0fac783ab7ec86cfb11ae58
13,0x969cc55945477a87c9172c82ed73e08e033f13e8,https://opensea.io/0x969cc55945477a87c9172c82ed73e08e033f13e8
