Number Held,Address,Opensea
17,0x9ae80b7a2a27f77810e97017f27a341adb3d2148,https://opensea.io/0x9ae80b7a2a27f77810e97017f27a341adb3d2148
11,0xc3baa0fa5f21af0157548bebf57028516fca7a71,https://opensea.io/0xc3baa0fa5f21af0157548bebf57028516fca7a71
8,0x54e80390434b8bfcabc823e9656c57d018c1dc77,https://opensea.io/0x54e80390434b8bfcabc823e9656c57d018c1dc77
8,0x37544e6db7d9eda2acd2cc8e040987897e0e3941,https://opensea.io/0x37544e6db7d9eda2acd2cc8e040987897e0e3941
7,0x97a3bd0d3f1997f4d699eda91893fb3002b1cece,https://opensea.io/0x97a3bd0d3f1997f4d699eda91893fb3002b1cece
6,0xf14955b6f701a4bfd422dcc324cf1f4b5a466265,https://opensea.io/0xf14955b6f701a4bfd422dcc324cf1f4b5a466265
6,0x516f381d6c94110cde63f3266b779065525096f7,https://opensea.io/0x516f381d6c94110cde63f3266b779065525096f7
6,0x5807a8b404c71cf22eb0bac2e5f2a6c202ebe0a1,https://opensea.io/0x5807a8b404c71cf22eb0bac2e5f2a6c202ebe0a1
6,0x7265a60acaeaf3a5e18e10bc1128e72f27b2e176,https://opensea.io/0x7265a60acaeaf3a5e18e10bc1128e72f27b2e176
6,0xad1e8d8ae3bb61c5197bfd4598451caee7449947,https://opensea.io/0xad1e8d8ae3bb61c5197bfd4598451caee7449947
5,0xe2faa63f2351c6f2b88659f2fffc2167172d329a,https://opensea.io/0xe2faa63f2351c6f2b88659f2fffc2167172d329a
5,0x140ef05a724ca161d49ffe8d97d35571289fa5c4,https://opensea.io/0x140ef05a724ca161d49ffe8d97d35571289fa5c4
5,0x1f3efd8e3cc3c52d26c6b81523c93ae4f39751c8,https://opensea.io/0x1f3efd8e3cc3c52d26c6b81523c93ae4f39751c8
5,0x139d7eb62e45e61abf2b7642d2a419d3ac50e61d,https://opensea.io/0x139d7eb62e45e61abf2b7642d2a419d3ac50e61d
5,0xbee7f7795d90dcf976cd2990cb5f79fae9207419,https://opensea.io/0xbee7f7795d90dcf976cd2990cb5f79fae9207419
4,0x9464ad2b6cb0be22866f173efb4c375c149e93fe,https://opensea.io/0x9464ad2b6cb0be22866f173efb4c375c149e93fe
4,0xc0d95fbb7bf19c7665a1c4042b683182b34e2150,https://opensea.io/0xc0d95fbb7bf19c7665a1c4042b683182b34e2150
4,0x810e4432f020796d1d476f88692d9bec3d45cd35,https://opensea.io/0x810e4432f020796d1d476f88692d9bec3d45cd35
3,0xab48edd90bdf367d326d827758bacd2460c59d17,https://opensea.io/0xab48edd90bdf367d326d827758bacd2460c59d17
3,0xddd3964d75d59b6b6d5c31eb313bba5ebf076364,https://opensea.io/0xddd3964d75d59b6b6d5c31eb313bba5ebf076364
