Number Held,Address,Opensea
96,0x8217cc277a8edfda132a0123761e1d2aa795ecc6,https://opensea.io/0x8217cc277a8edfda132a0123761e1d2aa795ecc6
18,0x4122ac127311bb4bd22cec65ae3a8007d8ab9489,https://opensea.io/0x4122ac127311bb4bd22cec65ae3a8007d8ab9489
18,0xf1a06ebabb728773f48ee48be7049bb441faef84,https://opensea.io/0xf1a06ebabb728773f48ee48be7049bb441faef84
18,0xfb602647103435f4af16ed88cbefaa4ec08393d1,https://opensea.io/0xfb602647103435f4af16ed88cbefaa4ec08393d1
16,0x6eef09b526d883f98762a7005fabd2c800dfca44,https://opensea.io/0x6eef09b526d883f98762a7005fabd2c800dfca44
14,0x59d8d3b72c0e5e5be3256a9bb3635e598c1c7fc3,https://opensea.io/0x59d8d3b72c0e5e5be3256a9bb3635e598c1c7fc3
14,0x6500fccd0d29a732eadde0c6624f9863b8c9d1dd,https://opensea.io/0x6500fccd0d29a732eadde0c6624f9863b8c9d1dd
13,0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604,https://opensea.io/0x2687b8f2762d557fbc8cfbb5a73aee71fdd5c604
13,0x7b0cc5dd236eea79c8739468bb56ed5e147c8b06,https://opensea.io/0x7b0cc5dd236eea79c8739468bb56ed5e147c8b06
12,0xe0f3812c52add25021dc7fe1534b3bd0697fe655,https://opensea.io/0xe0f3812c52add25021dc7fe1534b3bd0697fe655
10,0x58f3990485919a1eda0a898db6b056c6ee9873bf,https://opensea.io/0x58f3990485919a1eda0a898db6b056c6ee9873bf
10,0x6b1d7c8d19f2081f51a1f21cd483df70ee930ecf,https://opensea.io/0x6b1d7c8d19f2081f51a1f21cd483df70ee930ecf
10,0x7a22ba24f4d60618aaaeed95c854bd008c0a4170,https://opensea.io/0x7a22ba24f4d60618aaaeed95c854bd008c0a4170
9,0x4125ee252abb4c2928d92fb702e86d0ab73cd37b,https://opensea.io/0x4125ee252abb4c2928d92fb702e86d0ab73cd37b
9,0x3263abb600ef98c4268a0dd60021ca4f2edf7b33,https://opensea.io/0x3263abb600ef98c4268a0dd60021ca4f2edf7b33
9,0x44500a3d9b73b605ae860d0c12d7cbf31a2da5e5,https://opensea.io/0x44500a3d9b73b605ae860d0c12d7cbf31a2da5e5
9,0x49d62fa94cb3c05f8ee11c4d7344fe16a76a1f9f,https://opensea.io/0x49d62fa94cb3c05f8ee11c4d7344fe16a76a1f9f
8,0x35d117ac4c0f84888a6949bfcbd3201267b572c3,https://opensea.io/0x35d117ac4c0f84888a6949bfcbd3201267b572c3
8,0x04580ea8c06199ad656cc11b726b43248e057108,https://opensea.io/0x04580ea8c06199ad656cc11b726b43248e057108
8,0x4c6a3f1c183d38d0c3e9551c255308e79cf6dd29,https://opensea.io/0x4c6a3f1c183d38d0c3e9551c255308e79cf6dd29
8,0xd453f7c1c9bf5ca47f643e58b6f45134b6b2f8f0,https://opensea.io/0xd453f7c1c9bf5ca47f643e58b6f45134b6b2f8f0
8,0x0ed2380ad30789a04fc0646174fd302a01cc5f6a,https://opensea.io/0x0ed2380ad30789a04fc0646174fd302a01cc5f6a
